param DistanceMatrix:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 :=
151 6.529310 6.845495 6.202975 7.064707 4.945289 6.611015 6.545366 5.784045 6.565026 6.332897 6.921297 5.914567 6.305808 8.059823 8.094577 5.927345 5.382355 5.458030 7.235033 5.391566 6.312456 5.305834 6.540735 6.021923 5.970847 5.944215 6.078657 5.881872 6.122837 6.335341 6.102790 6.051731 5.986912 6.218124 5.046070 5.536013 5.420793 5.294201 6.115155 6.142146 6.093594 5.486881 6.479430 4.965656 5.973576 5.213721 6.627564 6.352667 5.527560 6.210539 7.380329 6.535400 7.115747 6.012629 5.361257 5.408429 5.931705 5.904705 6.219052 8.144468 6.616500 5.369226 5.885470 6.882986 5.955611 5.551435 7.700279 6.544541 5.750000 7.217569 4.604753 6.456510 4.768378 6.808859 6.294699 6.065502 6.470229 5.081017 6.403596 5.963787 7.156999 5.913331 6.430136 4.964287 5.852740 6.049098 5.861741 6.450306 5.814512 6.771924 6.095730 5.587630 5.767743 6.403846 6.249449 7.151722 4.372982 6.820665 6.869353 7.586180 6.693711 5.933571 5.211340 6.282212 6.308667 6.211695 6.016786 5.092679 6.255083 6.510521 7.437323 5.484753 5.882480 6.079295 5.993595 8.357755 6.323581 5.284484 5.629727 6.266016 6.036368 7.364167 5.327079 6.125873 6.996066 6.051481 5.620854 5.868816 5.593508 5.415497 3.543428 2.751901 2.791279 2.878549 5.572670 4.932177 4.932764 5.079305 4.876496 4.337976 4.362289 4.195057 4.186115 4.694317 3.445212 3.946626 4.847553 4.071768 3.379116 1.969477 0.000000 1.854424 2.171656 4.540356 4.340874 4.650807 3.898396 4.538997 5.343930 4.812037 4.252936 3.868289 4.217412 3.428407 3.384339 4.273257 2.714255 3.844048 2.495170 2.400242 4.032008 4.310067 3.558526 4.339993 2.896995 3.146902 3.393930 3.842129
152 6.778927 6.623924 6.291766 7.119945 5.486313 6.717388 6.587750 6.180742 6.638959 6.142243 7.137991 6.036245 6.265813 8.093543 8.063931 6.128429 5.920028 5.786074 7.301454 5.658519 6.521321 5.513286 6.646330 5.992785 6.195473 6.653911 6.019505 5.814391 6.524828 6.304751 6.439864 6.123159 6.205235 6.698235 5.444283 5.653104 5.642747 5.410976 6.056777 6.504007 6.078809 5.515156 6.506908 5.044597 5.799308 5.610448 6.829004 6.225121 5.706787 6.135004 6.998787 6.660423 7.051468 6.243389 5.445730 5.630789 6.040600 5.965982 6.225790 7.662287 6.495776 4.948093 5.887904 6.656277 6.124499 5.494127 7.234748 6.090270 5.852118 7.408759 4.595339 6.886959 4.920168 7.569941 6.186418 5.717538 6.104531 5.054658 6.412553 6.303532 6.955383 5.776722 6.454630 4.943864 5.577833 6.037416 5.958423 6.570475 5.612385 6.589488 5.875521 5.383514 5.587437 6.335034 6.069098 7.624825 4.972163 6.542318 6.578193 7.605762 6.466042 5.712389 5.183702 5.922983 6.078500 6.089011 5.658500 4.986470 5.901257 6.413305 7.232114 5.452486 6.035859 5.832600 5.823286 8.265970 6.019613 5.475282 5.217434 6.108190 5.772809 7.627202 5.854334 6.257047 6.861849 5.788367 5.311551 6.063698 5.608043 5.328861 3.778645 2.883577 2.841871 3.205650 4.967076 4.339560 4.961550 5.331969 4.695249 4.525577 4.407216 3.954506 4.635480 4.936048 2.854135 4.021281 4.874049 3.660395 2.838512 1.698744 1.854424 0.000000 2.718074 3.784733 3.578558 4.447081 3.472302 4.411612 5.005136 4.105600 3.592950 4.202520 4.345078 3.389999 2.890028 4.285043 2.777757 2.896969 2.730305 3.091565 3.552731 3.243908 3.099454 4.369410 3.069225 2.865298 3.040437 3.986227
153 6.326107 6.729482 5.634133 6.692988 4.215146 6.328350 6.354390 5.682679 6.374987 6.014766 6.681993 5.762439 5.989009 7.690225 7.845209 5.659024 5.033813 4.951986 7.030312 5.388820 6.048961 5.072986 6.224979 5.498290 5.374213 5.018736 5.588203 5.635840 5.480253 6.006778 5.337483 5.766485 5.578222 5.779880 4.641581 5.003609 4.921829 4.780098 5.847384 6.277101 5.619140 5.529334 6.111641 4.900899 5.512823 5.341015 6.478790 6.031873 5.113390 6.059484 7.155683 6.173027 6.679209 5.636000 5.283220 4.853934 5.614604 5.446857 5.754727 8.073763 6.180983 5.142259 5.703401 5.951406 5.368757 4.694611 7.191834 6.124118 5.214691 7.124677 4.404821 5.481218 4.301550 5.984113 5.278265 5.914970 6.238632 4.957033 6.115085 5.336189 6.453508 5.440320 5.471538 4.792890 4.890091 5.418984 5.130306 5.567657 5.053592 5.840171 5.487404 4.868301 5.197402 5.849894 5.507494 6.723157 3.989835 6.220286 5.996337 6.911173 6.482041 5.671275 4.457609 5.556756 5.794726 5.721220 5.578091 4.549001 5.491142 5.399187 6.858832 4.835517 5.395643 4.901765 4.978015 7.484273 5.690903 4.616821 5.731522 5.912616 5.187938 6.412676 4.755389 6.056791 6.383440 5.321916 4.650093 4.710904 4.580123 5.047883 3.629244 3.294182 2.969956 3.298357 4.960981 4.894579 5.067855 5.061759 5.025874 3.683692 4.112888 4.358184 4.040510 4.896991 4.293831 4.176183 5.555647 4.402941 3.435240 3.239547 2.171656 2.718074 0.000000 4.729414 4.147371 4.991294 4.259923 4.063359 4.641648 4.019137 4.053050 3.985202 4.075948 3.898147 3.857738 4.704259 3.287242 4.345682 2.472929 2.945841 4.239986 4.552506 3.785675 5.024079 3.141214 4.189539 3.721621 3.875015
154 6.780907 6.466063 6.077936 7.054797 5.699535 6.289122 6.127457 6.373532 6.123971 6.223967 6.984286 5.951866 5.911705 6.869283 7.310987 6.261624 6.027234 5.708655 7.000102 6.267112 6.753282 5.775459 6.630199 6.255107 6.441227 6.925566 5.822197 5.725183 6.460196 6.045491 6.520491 6.319851 5.567837 6.439433 5.807973 5.948769 5.845438 5.602121 6.003849 6.710615 5.858202 5.370697 6.873174 4.908312 5.775409 5.658910 6.386231 6.237231 5.370950 5.864587 6.685775 6.664018 6.741076 5.929944 5.936201 6.099382 6.092281 5.944630 6.558162 7.451328 5.620774 4.312997 5.919164 7.030649 6.184809 5.417933 6.814140 6.346708 5.326736 8.041689 4.799718 7.461830 5.653756 8.578967 7.035782 5.758173 6.173967 5.106966 6.234659 5.978273 7.091029 5.894345 6.492418 3.438147 6.202106 6.287790 5.851300 6.883827 5.295194 6.376278 5.052627 5.010946 4.534853 6.431999 6.838231 7.778975 6.715924 6.395549 6.748728 6.703752 6.510603 5.841024 5.605726 5.731210 6.030037 5.060280 5.461253 4.590473 5.583507 6.707204 7.011088 5.970792 5.659272 5.947854 5.987219 7.680498 6.239016 5.957642 4.572995 5.653284 6.040760 8.337804 6.070543 6.040873 6.991710 5.861352 5.376299 5.930164 5.720663 5.014858 5.309721 4.427128 4.547149 4.946598 3.465417 2.625006 4.315673 4.412596 3.157463 4.244911 4.069541 4.110540 4.631022 4.070915 3.672904 3.554170 4.556818 3.149226 2.210430 3.141052 4.540356 3.784733 4.729414 0.000000 2.774446 2.416487 1.993213 3.667600 4.129229 3.009190 2.813643 3.675047 3.570647 3.465149 2.839815 3.210350 2.918273 2.666873 3.386985 4.626884 3.856876 2.931789 2.495511 3.158823 2.814666 2.595852 2.174957 3.086596
155 6.732642 5.969555 6.320767 7.413030 5.648006 6.498849 6.162426 6.159590 6.106502 6.081114 7.038883 5.520233 5.790681 7.351543 7.818531 6.251658 6.133899 5.680301 7.284183 6.284678 6.542301 5.900513 6.252955 5.605624 5.992499 6.748332 5.641652 4.976199 6.395063 5.747287 6.480263 6.162161 5.266102 6.228778 5.331270 5.586301 5.526137 4.998553 5.166718 7.140258 5.835119 5.335185 6.841742 5.058328 5.343740 5.975284 6.825856 6.109078 5.514434 6.071561 6.706114 6.601456 6.954031 6.017343 5.496322 5.940820 6.051860 5.947320 6.538978 5.892748 4.355239 2.909103 4.711558 6.344848 5.084431 4.795942 6.305757 5.124138 4.131979 6.848041 3.037663 7.030262 4.509236 7.940044 6.000071 4.379153 4.968390 3.910907 5.210210 5.897714 5.852824 5.137043 5.330809 3.671809 5.230761 5.073732 4.657356 5.833278 4.259451 5.210315 4.011378 3.795723 3.400233 5.852448 5.910915 7.147294 5.526646 5.452942 6.120920 6.667952 5.397127 4.275415 4.814339 4.350013 4.928154 4.345384 4.375711 3.415690 4.411250 6.069970 6.878927 4.983185 5.216688 4.658253 4.937240 6.818082 4.782389 4.627631 3.885839 4.922969 5.413945 8.241228 5.950603 6.417858 7.096584 4.952627 4.638701 5.292205 4.670467 4.749803 3.703286 3.490311 3.248306 4.166920 2.231119 1.925478 4.223916 4.948713 3.113639 3.755814 3.471408 3.224983 4.171121 4.459750 3.370081 2.888794 4.701770 3.748408 2.633948 3.388506 4.340874 3.578558 4.147371 2.774446 0.000000 3.880208 3.482659 3.615764 5.294631 4.005467 3.158267 3.556143 3.286115 2.852409 2.850670 3.621622 3.796423 2.951822 3.424547 5.122692 2.744791 2.483765 3.046424 4.466623 3.265235 3.471320 2.313217 4.366712
156 7.506492 7.076844 6.529754 7.752917 5.789350 7.032580 6.707926 6.682577 6.838096 7.029992 7.406975 6.420559 6.430146 7.686859 8.193490 6.806727 6.493957 6.274973 7.731785 6.583458 7.481578 5.649340 6.982419 6.539719 6.589905 6.871252 6.260632 6.036169 6.730048 6.598612 6.876111 6.866685 5.985841 6.857158 6.081753 6.290145 6.346209 5.909071 6.442587 7.038203 6.704187 5.098549 7.420838 4.799330 6.411344 5.476996 6.582605 6.977845 5.962190 6.732545 7.614325 7.163445 7.539787 6.472430 6.614241 6.670629 6.874283 6.430098 7.306781 7.874532 5.903478 4.944875 6.203410 7.475590 6.293750 6.000779 7.588126 6.626178 5.700858 8.599379 4.900197 7.441841 5.542661 8.484558 7.288499 6.039678 6.795551 4.930051 7.113541 5.453165 7.342373 6.138832 6.324952 2.581609 6.743792 6.645350 5.726581 6.553050 5.078652 6.163802 5.102701 5.063654 4.624244 6.391729 6.999904 8.324954 6.688566 6.796135 7.287509 6.707383 6.682038 6.035125 5.485842 5.796407 6.094525 4.788020 5.648791 4.563480 6.016376 7.007017 7.115565 5.763725 5.433771 6.199091 5.957297 7.659005 6.280300 5.991554 4.305820 5.260688 6.113844 8.377281 5.077174 5.107116 6.697957 5.809871 5.688266 5.471447 5.637372 4.008266 5.747153 4.282365 4.351400 4.500932 4.185459 3.079527 2.894238 2.574308 2.612698 3.646266 3.652799 3.980504 3.863816 2.858559 3.748076 2.911711 3.399292 2.055159 2.327442 3.205317 4.650807 4.447081 4.991294 2.416487 3.880208 0.000000 2.086357 3.058555 5.300325 4.360179 2.390750 3.381597 3.066881 3.218725 3.181038 2.077386 3.087404 3.016571 3.581104 3.980676 3.670839 3.581429 3.309607 1.584903 2.167728 2.846110 3.230926 2.549584
157 6.742942 6.287176 6.024002 7.023071 5.397021 6.389203 5.873683 6.143393 5.837551 6.028081 6.867692 5.653238 5.713062 6.899839 7.471800 6.200818 5.938488 5.748469 7.159250 5.732653 6.609601 5.143650 6.275171 5.907635 5.910269 6.772988 5.578247 5.489796 6.136201 5.729194 6.383775 6.304562 5.488372 6.628907 5.504425 5.577727 5.605897 5.333261 5.818507 6.231427 5.916864 4.684040 6.463948 4.256180 5.711859 4.998926 5.923576 6.027030 5.222826 6.007814 6.775228 6.404078 6.786415 6.002200 5.769734 5.997572 5.968389 5.830846 6.471233 7.285249 5.830856 4.460673 5.459417 6.681140 5.988138 5.419970 6.649623 5.928637 5.325243 8.232204 4.765044 6.675780 4.792388 8.375785 6.760019 5.653802 5.857234 4.903326 6.742674 5.457093 6.779389 5.474262 6.125037 2.949379 5.978098 5.951634 5.593209 6.529989 5.097896 5.961434 4.904965 4.875811 4.425702 5.815551 6.382697 8.221440 6.396128 6.119742 6.577721 6.525953 6.323405 5.453826 5.025861 5.478187 5.643608 4.885158 5.120804 4.244203 5.468386 6.564535 7.014091 5.188095 5.608183 5.864188 5.554080 7.720817 5.891306 5.615239 3.822930 5.203767 5.813716 8.291720 5.313789 4.979169 6.356804 5.389733 5.043144 5.767361 5.305311 4.222909 5.025279 3.586078 3.816901 4.034651 3.842614 3.101218 3.697913 3.800167 2.549669 3.772571 3.517019 3.322612 3.742151 2.880970 3.507623 3.054760 3.092801 2.100013 1.486655 2.629941 3.898396 3.472302 4.259923 1.993213 3.482659 2.086357 0.000000 3.813833 4.487471 3.442157 2.344220 3.114200 3.347879 2.891453 2.108807 2.115800 2.692758 2.254593 2.978562 3.620233 3.367409 2.760281 1.835383 2.079232 2.065104 2.731872 2.992388 2.275547
158 7.514895 7.324858 6.373575 7.696024 5.155116 7.011047 6.853571 6.302546 7.276806 7.020745 7.427695 6.330271 6.372613 8.187165 8.565261 6.324474 6.056219 5.676641 7.517438 6.845232 7.540176 5.796114 6.869230 6.016596 6.071414 5.513654 5.925702 5.935407 6.167815 6.741611 6.184477 6.548781 5.902219 6.012751 5.526914 5.922611 5.863580 5.395431 6.409394 7.758993 6.774121 5.688061 7.375402 5.499511 6.468922 5.826477 7.212665 7.221696 6.010028 6.723674 8.116241 6.969196 7.546500 6.042235 6.600266 6.355990 6.964970 6.055828 7.119370 8.337150 5.285520 4.838599 6.142321 7.193237 5.541196 5.465080 7.978522 6.317951 5.029128 8.601216 4.424499 6.759022 5.004102 7.270605 6.534621 6.125774 7.061445 4.828616 7.234943 5.396765 6.965317 6.001686 5.132273 3.218426 6.237394 6.232910 4.967710 5.161589 4.148514 5.228298 4.843406 4.202871 4.268838 6.599314 6.695154 8.117196 5.902605 6.871826 7.045570 7.045883 6.807781 5.994276 4.987172 5.674545 5.836232 4.438066 5.513993 4.095805 5.975241 6.276061 7.763790 5.636328 4.389252 5.074537 4.897823 6.998167 5.895791 5.440854 5.296782 5.690973 5.654128 6.947730 4.618006 6.278331 7.112026 5.485154 5.278848 3.798206 4.957257 4.208306 5.481077 4.424277 3.812792 4.645075 3.889898 3.203730 3.326584 2.885230 3.545960 2.440759 2.894384 3.871793 3.123579 4.089132 4.398655 3.617448 4.971235 2.996687 2.848961 3.909293 4.538997 4.411612 4.063359 3.667600 3.615764 3.058555 3.813833 0.000000 4.951640 3.986169 2.885892 3.380922 2.456295 3.764014 3.508378 3.399709 3.220134 3.627777 2.857447 3.866823 3.800232 3.712493 3.684617 3.663309 2.653060 3.974629 3.289757 2.856131
159 6.669569 7.777605 5.769626 6.293220 5.671670 6.249608 6.463027 6.698889 6.530928 6.220247 6.836590 6.577495 6.376160 6.958108 7.086280 6.303375 5.533135 5.418531 6.645025 6.818889 6.735874 6.428274 7.061157 6.843479 6.529118 6.297903 6.290415 6.881885 6.177599 6.479824 5.621960 6.219976 6.280446 6.476828 6.197682 5.917088 6.396572 6.341282 7.269169 7.199618 5.877935 6.675135 6.803480 6.236114 6.325935 6.312215 6.666213 6.347518 5.205949 5.718552 7.186507 6.525065 6.610878 5.988894 6.433521 5.551641 5.983637 6.121919 6.167215 9.967970 7.821056 6.737816 7.379551 7.215264 7.565056 6.042649 7.486180 7.551506 6.944535 9.103589 6.835738 6.721305 6.403428 7.662358 7.242797 8.042727 7.658087 7.480337 7.566077 6.662107 8.149426 6.808119 7.218800 5.600772 6.726340 7.296965 7.063680 7.485358 6.786141 7.271558 6.979697 6.447391 6.380841 7.535562 7.789398 8.112007 7.661901 7.664839 6.995268 7.557735 8.180465 7.620251 6.547523 7.432630 7.196607 6.761834 7.003789 6.093532 6.822630 6.829208 7.786803 7.138637 7.130796 6.876087 6.746669 8.654531 7.606384 6.958884 7.444538 7.576476 6.841195 7.348456 6.746157 7.299397 7.427241 6.983474 5.927734 6.243772 6.348276 6.869589 7.033658 6.509007 6.188221 6.767327 5.875756 5.814196 7.109309 6.485311 6.043369 5.600934 6.015740 6.164358 6.173148 6.362574 6.336999 6.146305 7.278632 5.679276 4.413751 5.317272 5.343930 5.005136 4.641648 4.129229 5.294631 5.300325 4.487471 4.951640 0.000000 1.783963 5.307361 5.677298 5.693984 6.225204 4.761157 5.724994 4.159483 5.319949 3.956145 5.246029 6.667222 5.593051 4.077106 5.787971 4.678573 5.188089 4.528275 3.917268
160 6.554185 6.898844 5.420678 6.308892 5.254169 5.994365 5.996881 6.341714 6.091686 5.747503 6.639817 5.944240 5.707389 6.654532 6.944282 5.883003 5.470102 5.153386 6.505017 6.310307 6.526425 5.775005 6.510065 6.016276 5.951059 6.131339 5.525090 6.002953 5.839275 5.917510 5.464843 5.869263 5.676020 6.254996 5.604419 5.418686 5.649332 5.468633 6.355133 6.945389 5.544325 5.889200 6.343346 5.463692 5.693192 5.922373 6.372679 5.914437 4.908189 5.494285 6.583881 6.111221 6.294758 5.629986 5.947912 5.371537 5.752925 5.522878 5.846634 8.673519 6.584851 5.448107 6.434057 6.396984 6.515952 5.091247 6.694358 6.458670 5.928216 8.604685 5.685953 6.359814 5.534754 7.735812 6.436978 6.768849 6.620326 6.302362 6.911414 6.043190 7.118809 5.870652 6.176075 4.551462 5.715445 6.347870 6.024007 6.570572 5.534526 6.164623 5.675044 5.246391 5.153471 6.577753 6.749680 7.960885 6.889583 6.589656 6.186241 6.816567 7.175019 6.486124 5.571580 6.195494 6.212335 5.745702 5.830768 4.964598 5.786173 5.994084 7.195286 6.089541 6.084643 5.641570 5.645295 7.705913 6.484085 6.113429 6.085094 6.473963 5.851046 7.198069 6.113286 6.607656 6.730287 5.905896 4.933914 5.437791 5.431720 5.687803 6.022022 5.368915 5.077394 5.717862 4.368947 4.422005 5.840043 5.566869 4.864152 4.588759 4.841087 4.983764 5.222250 5.393335 5.236923 5.096929 6.199113 4.461913 3.180153 4.427156 4.812037 4.105600 4.019137 3.009190 4.005467 4.360179 3.442157 3.986169 1.783963 0.000000 3.898651 4.740380 4.655858 5.050258 3.707033 4.753953 3.518797 3.993395 3.252166 4.721629 5.268543 4.154426 3.032216 4.923164 3.770828 4.453826 3.660948 3.346180
161 7.172335 6.190766 6.162953 7.289731 5.208944 6.648418 6.371342 6.261671 6.435585 6.250777 7.176660 5.948477 5.878191 7.530801 8.025186 6.234411 6.248831 5.780004 7.383253 5.924385 6.921545 5.123122 6.349200 5.581150 5.833521 6.476154 5.400425 5.301061 6.170007 6.038968 6.448401 6.367794 5.624387 6.511985 5.460966 5.553302 5.455433 5.035134 5.586449 6.733073 6.088130 4.630999 6.560792 4.202211 5.570719 5.202296 6.348634 6.277872 5.662705 6.353180 7.072873 6.724902 6.824819 6.055822 5.933433 6.154958 6.304267 5.693417 6.543697 6.775647 4.976250 3.772534 5.305169 6.119687 5.322662 5.035356 6.645260 5.365784 4.718351 8.175345 4.298093 6.606355 4.551320 7.969358 5.927694 4.976538 5.790017 3.996116 6.738886 4.993085 6.121513 5.214068 5.323736 2.788579 5.516242 5.565937 4.924510 5.633680 3.982968 5.064714 4.272306 4.209998 4.045405 5.425434 5.492753 8.198711 5.868246 5.654367 5.990843 6.266783 5.779641 5.125623 4.200322 4.469349 5.122975 4.264759 4.668503 3.874024 4.952501 5.911396 6.657933 4.416022 4.749565 4.702104 4.470767 6.869021 5.116139 5.066898 3.371918 4.598451 4.815170 7.526947 4.700934 4.861316 5.998315 4.452645 4.325036 4.768380 4.625847 3.166949 4.745307 3.338334 3.389993 3.541170 3.119042 2.465975 2.758695 3.082022 2.573419 2.797620 2.951742 3.194994 3.442060 2.950223 3.263138 2.920465 3.595900 1.579425 1.658493 2.926096 4.252936 3.592950 4.053050 2.813643 3.158267 2.390750 2.344220 2.885892 5.307361 3.898651 0.000000 3.176161 2.816951 2.706092 2.877831 2.758947 3.297553 2.311229 3.434363 3.731582 2.534463 2.464926 3.016026 2.748850 2.337299 3.310497 3.271770 3.036552
162 5.947140 5.430577 5.713132 6.726688 4.104618 5.675073 5.256578 4.627097 5.380869 5.668998 6.186933 4.603352 4.974279 6.642510 7.267444 4.864028 4.874591 4.599925 6.431311 5.006170 5.830643 4.530135 5.299806 4.756412 4.807201 5.226685 4.747444 4.481048 4.795035 5.146104 5.588650 5.591976 4.274648 4.729462 4.008123 4.851731 4.122795 3.984829 4.661838 5.822996 5.513126 4.388222 5.982150 4.021101 5.335365 4.233336 5.633321 5.898443 4.791879 5.600396 6.911750 5.686693 6.249812 4.740413 4.978992 5.457471 5.434206 4.904013 6.075317 6.503600 3.743691 3.316741 4.058598 6.188088 3.961939 4.470254 6.765075 5.284955 3.121829 7.087482 3.559450 5.767544 3.890759 6.902121 5.864717 4.598500 5.380578 3.370367 5.918247 4.577415 5.752961 4.781341 4.756305 3.058964 5.657436 4.622877 4.190326 5.026302 4.038202 5.083140 4.044323 3.944344 3.794707 5.303745 5.462985 7.148727 4.882425 5.480987 6.278194 6.086706 5.396973 4.616592 4.225136 4.907803 4.919302 4.240722 4.655678 3.731032 5.244908 6.014681 7.499048 4.572252 3.766704 4.770156 4.599096 6.503593 5.230693 4.429884 3.877980 4.830412 5.393391 7.615698 4.559194 5.545824 6.896398 4.942402 5.087421 4.902742 4.823535 4.009245 3.784100 2.905241 3.350707 3.336122 3.451927 2.757527 3.065184 3.365749 2.164081 2.025740 1.975926 2.560285 1.839226 2.230397 3.517426 2.745963 3.772767 3.009361 2.691686 3.282070 3.868289 4.202520 3.985202 3.675047 3.556143 3.381597 3.114200 3.380922 5.677298 4.740380 3.176161 0.000000 1.655186 2.084504 2.829845 2.559419 2.773628 3.083444 2.777155 3.495466 2.889509 3.475094 2.826641 2.894482 2.194050 3.302363 2.917122 3.132236
163 6.495119 6.074320 5.952308 7.377508 4.234549 6.412578 5.956872 5.311635 6.271688 6.291359 6.871763 5.449237 5.669213 7.315153 7.978197 5.595122 5.528507 5.126932 7.173253 5.658485 6.407009 4.736918 5.784722 5.073528 5.102834 5.000056 5.212983 5.129278 5.223575 5.765562 6.008968 6.221604 4.756955 5.168506 4.579158 5.210920 4.664183 4.546150 5.276501 6.486529 5.877986 4.876244 6.616818 4.350460 5.655995 4.920887 6.307430 6.489026 5.380511 6.206643 7.438432 6.267401 6.869503 5.364819 5.656243 5.919596 6.102550 5.455169 6.708336 7.002578 3.834808 3.524545 4.780725 6.442885 3.932331 4.565973 7.106585 5.371644 3.629536 7.349570 3.501874 6.069233 4.126671 6.979753 6.049324 4.682913 5.841795 3.080436 6.062020 4.372827 5.773528 5.009274 4.472497 2.440243 5.494822 4.814680 3.933366 4.502798 3.398308 4.689179 3.632738 3.248598 3.323163 5.323031 5.589944 7.235633 4.891135 5.683624 6.493125 5.993372 5.635521 4.756855 3.957422 4.747688 4.893502 3.274123 4.449533 3.254177 4.999482 5.744942 7.311659 4.603474 3.091853 4.374194 4.151520 6.097793 4.972547 4.217066 3.951939 4.569778 5.046344 7.007183 3.887521 5.491726 6.615738 4.634750 4.793855 3.889764 4.357893 3.514914 4.353434 3.368059 3.440259 3.841209 3.254023 2.441720 2.617974 2.492919 2.281203 1.486525 1.382619 2.911541 1.753764 2.641685 3.700442 2.841671 4.085902 2.786733 2.798462 3.501083 4.217412 4.345078 4.075948 3.570647 3.286115 3.066881 3.347879 2.456295 5.693984 4.655858 2.816951 1.655186 0.000000 2.391666 3.221019 2.581502 3.050758 3.288947 2.920164 3.734623 2.669150 3.404171 3.373919 3.097128 2.390547 3.600793 2.957701 3.119986
164 6.214673 5.247113 5.877958 7.040175 4.750069 6.110944 5.508503 5.152123 5.653954 5.795985 6.512274 4.886104 5.258005 7.121914 7.571962 5.569880 5.542438 5.357966 7.009747 4.975149 6.062257 4.538234 5.492184 4.854632 5.186431 6.095450 4.964923 4.354934 5.650757 5.246955 6.179293 5.802111 4.774603 5.759239 4.415530 5.068941 4.609273 4.231157 4.605316 5.824821 5.659838 4.107820 6.056703 3.735613 5.121920 4.527613 5.872662 5.825023 5.176716 5.965187 6.628571 6.012770 6.610374 5.436278 4.898025 5.605326 5.656704 5.285367 6.179049 5.793752 4.289470 3.293350 4.263074 6.229885 4.529624 4.668481 6.559814 5.036660 3.840631 6.655769 2.749827 6.451585 3.929199 7.472799 5.672273 4.050855 5.030347 2.753498 5.454014 4.982700 5.742753 4.652366 5.113859 3.156230 5.075403 4.670144 4.444199 5.430356 3.933403 5.121019 3.891524 3.911337 3.744932 5.037205 5.226610 7.074148 4.394656 5.261447 6.167067 6.288769 5.010786 4.004565 3.987950 4.370902 4.656157 4.260109 4.197947 3.474837 4.740756 5.834731 6.761729 4.181335 4.406256 4.809845 4.704800 6.881820 4.640882 4.270481 2.863975 4.135032 4.967121 8.034904 4.729272 5.067938 6.353348 4.611173 4.779915 5.281594 4.660493 3.504323 2.894418 1.712131 2.464149 2.361048 3.274974 2.509947 2.589923 3.704180 2.287547 2.935139 2.292614 2.014499 2.772206 2.539933 2.094848 1.562930 3.013844 2.484107 2.333024 2.448777 3.428407 3.389999 3.898147 3.465149 2.852409 3.218725 2.891453 3.764014 6.225204 5.050258 2.706092 2.084504 2.391666 0.000000 2.712811 2.578193 3.236317 2.540371 3.075429 3.604401 1.444581 2.915134 2.962034 2.867425 2.160442 2.770084 2.719551 3.827468
165 6.792466 6.183113 6.274191 7.176749 5.553575 6.441046 5.855576 5.881963 5.860228 5.857282 6.756809 5.159040 5.505965 7.312788 7.737593 5.892761 5.822037 5.562697 6.986712 5.912373 6.613212 5.442436 6.124727 5.573129 5.679263 6.731717 5.541451 5.043686 6.086668 5.623364 6.190666 5.967385 5.418301 6.385468 5.165474 5.350256 5.519102 4.956234 5.428254 6.822643 6.155179 4.786192 6.537923 4.800944 5.760394 5.218476 6.367402 6.067687 5.269067 5.856626 6.888209 6.214313 6.993331 5.926120 5.521176 5.896258 6.028421 5.781620 6.456694 6.774958 5.323791 3.902304 4.655036 6.535433 5.492792 5.288543 6.626551 5.215870 4.856439 7.864835 4.008511 6.363021 3.926670 7.942249 6.413907 5.164142 5.279283 4.721221 6.683644 5.797497 6.321142 5.146451 5.481991 3.412043 5.930720 5.499898 5.048748 5.909144 4.812741 5.489999 4.763110 4.421727 4.119887 5.962917 6.218508 8.271107 5.959283 5.966443 6.519436 7.004005 5.895831 4.784245 5.024483 5.279791 5.215076 4.952659 4.781322 3.821304 5.456594 6.646194 7.687775 5.044879 5.491321 5.495130 5.244787 7.493264 5.458440 5.214689 3.979279 5.405358 5.982466 8.345955 5.632337 5.852413 7.053900 5.329691 5.124422 5.628488 5.133705 4.570920 4.289433 2.923528 2.675612 3.522369 3.633535 2.849952 3.913465 4.356209 2.588968 3.511799 3.215575 2.407377 3.254903 3.440422 3.221684 3.004647 3.316525 2.539499 1.569524 2.442275 3.384339 2.890028 3.857738 2.839815 2.850670 3.181038 2.108807 3.508378 4.761157 3.707033 2.877831 2.829845 3.221019 2.712811 0.000000 2.209322 2.462572 1.582531 2.268894 3.616532 2.917097 1.922401 1.300484 3.055088 2.167800 2.896598 2.813453 2.868409
