param m:=150;
param k:=3;
param d: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150:=
109  5.0477717856495845 5.0408332644514235 5.224940191045253 5.081338406364999 5.10098029794274 4.734976240700685 5.1797683345879495 4.974937185533099 5.231634543811332 4.997999599839918 4.917316341257697 4.961854492022111 5.109794516416487 5.566866263886711 5.174939613174244 5.00599640431353 5.085272854036447 5.016971197844373 4.663689526544407 4.998999899979994 4.676537180435967 4.944694126030445 5.5874860178795975 4.658325879540846 4.710626285325551 4.831148931672464 4.827007354458868 4.9295030175464944 4.99799959983992 4.968903299521937 4.916299421312742 4.790615826801391 5.117616632769592 5.123475382979799 4.997999599839918 5.205766033928147 5.024937810560444 4.997999599839918 5.3244718047896535 4.9416596402423325 5.137119815616529 5.232590180780452 5.34696175411794 4.792702786528704 4.628174586162453 5.046781152378218 4.944694126030445 5.1788029504896205 4.944694126030446 5.044799302251776 1.3964240043769003 1.5362291495737215 1.1401754250991367 2.2293496809607936 1.2884098726725057 1.7406895185529132 1.4317821063276392 3.1843366656181304 1.3638181696985854 2.4617067250182334 3.0116440692751207 1.8814887722226759 2.111871208194286 1.3747727084867523 2.541653005427767 1.5748015748023634 1.8000000000000025 2.092844953645634 1.4560219778561003 2.3043437243605798 1.4594519519326408 1.9849433241279184 1.029563014098701 1.4212670403551881 1.6583123951776912 1.5427248620541545 1.122497216032172 0.9486832980505093 1.5588457268119873 2.634387974463895 2.437211521390785 2.5495097567963922 2.1954498400100135 1.029563014098701 1.928730152198589 1.7406895185529254 1.2884098726725057 1.5524174696259967 2.1447610589527204 2.2203603311174502 1.941648783894759 1.4866068747318484 2.1023796041628624 3.1336879231984796 2.014944167960987 2.0420577856662088 1.99248588451712 1.705872210923193 3.3000000000000003 2.056696380120311 1.1532562594670728 1.1618950038622227 0.7141428428542687 0.5999999999999995 0.6708203932499496 1.337908816025957 2.222611077089283 0.8774964387392261 0.0 1.4282856857085673 1.029563014098708 0.624499799839829 0.6633249580710568 1.2961481396815802 1.3228756555323007 1.0392304845413256 0.616441400296894 1.9131126469709019 1.5716233645501752 1.1445523142259544 0.8888194417315464 1.4662878298615247 1.3928388277184163 1.0049875621120987 0.8602325267042598 0.8831760866327854 1.157583690279024 1.1916375287813052 0.5567764362829914 0.7348469228349673 0.824621125123519 1.878829422805594 0.6164414002969055 0.9110433579144289 0.7549834435270705 1.2609520212918448 1.1704699910719705 0.7348469228349577 1.3190905958272845 0.8062257748298408 0.8717797887081377 1.0677078252031313 1.1618950038622227 0.8717797887081213 1.0677078252031313 0.92736184954957 0.9000000000000012 0.8306623862918061 1.2124355652982077 1.174734012447071
110  5.639148871948674 5.747173218200406 5.89406481131655 5.784461945591828 5.676266378527351 5.205766033928147 5.807753438292642 5.597320787662612 5.975784467331465 5.697367813297646 5.449770637375486 5.598214000911362 5.828378848359122 6.28728876384726 5.6053545828966085 5.334791467339657 5.547972602672079 5.599107071667768 5.146843692983109 5.5181518645285585 5.2848841046895245 5.476312628037228 6.1692787260748725 5.27825728815866 5.360037313302959 5.544366510251646 5.435071296680477 5.519057890618652 5.605354582896607 5.6524331044250316 5.6169386679934465 5.371219600798313 5.5830099408831435 5.534437640808684 5.697367813297646 5.856620185738529 5.588380803059147 5.697367813297646 6.04400529450463 5.558776843874918 5.721013896155122 6.071243694664217 6.027437266367856 5.358171329847527 5.147815070493501 5.748912940721925 5.476312628037228 5.856620185738529 5.483611948342079 5.684188596448926 1.8357559750685832 2.0880613017821097 1.6673332000533112 3.2295510523910287 2.0928449536456375 2.6248809496813403 1.9157244060668057 4.101219330881977 2.130727575266253 3.2954514106568173 4.05092582010582 2.5806975801127874 3.171750305430739 2.206807649071389 3.277193921634788 2.144761058952717 2.5455844122715745 3.003331483536243 2.55342906696074 3.251153641401773 2.0074859899884734 2.774887385102318 2.1118712081942896 2.3452078799117118 2.4103941586387903 2.1954498400100166 1.9235384061671352 1.5684387141358194 2.343074902771995 3.50142828000232 3.4029399054347107 3.51283361405006 3.0495901363953832 2.014944167960989 2.675817632051934 2.202271554554526 1.8601075237738258 2.6134268690743956 2.8913664589601944 3.1543620591175014 2.9103264421710517 2.2427661492005773 3.0099833886584837 4.076763422127903 2.901723625709383 2.81247222208505 2.791057147390576 2.4839484696748446 4.146082488325577 2.8861739379323645 0.9539392014169439 2.0322401432901636 0.7549834435270799 1.4282856857085722 1.0148891565092224 0.9643650760993064 3.1144823004794877 1.0148891565092295 1.4282856857085673 0.0 1.378404875209019 1.5652475842498583 1.019803902718553 2.2181073012818904 1.9000000000000072 1.2165525060596456 1.3038404810405253 0.8602325267042598 1.3892443989449779 2.368543856465402 0.6708203932499178 2.2113344387496046 1.2247448713915832 1.8841443681416803 0.8124038404636027 0.8124038404635939 1.9544820285692046 1.8708286933869707 1.3000000000000045 1.122497216032191 1.019803902718567 0.9327379053088839 1.2727922061357928 1.8574175621006717 1.9157244060667984 0.8062257748298497 1.0535653752852872 1.31909059582729 1.9949937343259978 0.9949874371066102 0.8717797887081377 1.174734012447077 2.0322401432901636 0.6324555320336691 0.7071067811865576 1.2083045973594546 1.8947295321496425 1.3820274961085242 1.2529964086141583 1.8814887722226759
111  4.356604182158392 4.419275958796871 4.573838650411709 4.451965857910413 4.397726685459204 3.977436360270269 4.497777228809803 4.3 4.629254799641083 4.374928570845471 4.202380277890139 4.291852746774988 4.497777228809803 4.948737212663449 4.424929377967518 4.195235392680606 4.324349662087931 4.316248370981447 3.9306488014067087 4.2626282971894245 4.0062451248020245 4.210700654285461 4.880573736764971 3.9724048132082403 4.050925820105819 4.216633728461604 4.135214625627068 4.240283009422837 4.319722213291034 4.3278170016764825 4.288356328478315 4.095119045888653 4.366921112179609 4.350861983561417 4.374928570845471 4.54972526643093 4.3324358044868925 4.374928570845471 4.7042533945356295 4.266145801540308 4.435087372307335 4.705316142407436 4.699999999999999 4.068169121361598 3.888444419044718 4.4170125650715555 4.220189569201841 4.532107677449864 4.229657196511321 4.380639222761902 0.8774964387392099 0.787400787401184 0.6782329983125327 1.8734993995195188 0.8124038404635939 1.2845232578665096 0.608276253029814 2.727636339397172 0.9165151389911699 1.9339079605813685 2.692582403567252 1.2083045973594546 1.8601075237738296 0.8774964387392018 1.907878402833897 0.9486832980505018 1.2083045973594546 1.6552945357246833 1.3038404810405253 1.8841443681416803 0.6999999999999963 1.4212670403551957 0.9055385138137457 1.058300524425825 1.1090536506409434 0.9486832980505168 0.8366600265340688 0.42426406871190303 0.9746794344808906 2.1354156504062627 2.034698994937584 2.1447610589527235 1.6792855623746687 0.8124038404636027 1.3638181696985827 0.9000000000000012 0.6782329983125117 1.3527749258468729 1.5297058540778412 1.7860571099491744 1.577973383805944 0.9000000000000012 1.6431676725155013 2.70185121722126 1.5362291495737284 1.4594519519326337 1.4247806848775062 1.1445523142259606 2.769476484825246 1.5132745950421576 1.0535653752852736 0.8660254037844468 1.0246950765959515 0.6480740698407983 0.7549834435270799 1.873499399519517 1.8708286933869707 1.4866068747318533 1.029563014098708 1.378404875209019 0.0 0.556776436283017 0.5477225575051635 1.067707825203138 0.900000000000017 0.3741657386774139 0.4898979485566304 2.0976176963403046 2.26495033058123 1.2288205727444586 0.7810249675906742 1.0049875621120987 2.039607805437113 0.6082762530298373 0.6480740698407764 1.1575836902790302 0.6164414002968824 0.5291502622129326 0.6557438524301836 1.0862780491200181 1.4071247279470303 2.002498439450087 0.6782329983125117 0.6708203932499496 1.0630145812734562 1.6031219541881376 0.7000000000000065 0.46904157598234175 0.6480740698407873 0.5196152422706594 0.6782329983125327 0.5099019513592974 0.8660254037844468 0.9055385138137378 0.8124038404635939 0.42426406871193656 0.7416198487095835 0.2236067977499726 0.5567764362829787 0.6633249580710675
112  4.519955751995807 4.521061822182926 4.693612681080533 4.553020975132884 4.568369512200167 4.201190307520002 4.636809247747853 4.447471191587416 4.705316142407436 4.482186966202994 4.396589587396121 4.430575583375145 4.5934736311423405 5.037856687124001 4.663689526544407 4.4799553569204225 4.548626166217663 4.483302354291978 4.149698784249287 4.460941604639093 4.164132562731402 4.402272140611027 5.042816673249188 4.119465984809197 4.183300132670377 4.316248370981448 4.288356328478315 4.405678154382136 4.475488800120049 4.440720662234903 4.3931765272977605 4.263801121065568 4.591296113299598 4.599999999999998 4.482186966202994 4.68081189538738 4.5099889135118705 4.482186966202994 4.793745925682752 4.417012565071554 4.6 4.725462940284264 4.810405388322277 4.240283009422838 4.0877866871939394 4.518849411078001 4.4136152981427825 4.646504062195577 4.420407221060067 4.518849411078001 1.1045361017187256 1.0246950765959724 0.8544003745317721 1.7378147196982776 0.8185352771872461 1.224744871391589 0.9055385138137378 2.673948391424187 0.9643650760992917 1.9104973174542834 2.5495097567963954 1.3076696830622052 1.705872210923193 0.8602325267042598 1.982422760159901 1.1445523142259544 1.23693168768531 1.6155494421403467 1.0440306508910635 1.8110770276274875 0.8717797887081294 1.4662878298615176 0.6082762530298257 0.9746794344808832 1.1832159566199256 1.090871211463564 0.8185352771872286 0.5567764362829914 1.000000000000007 2.1330729007701534 1.9467922333931764 2.0663978319771847 1.6763054614240216 0.538516480713443 1.3747727084867547 1.174734012447065 0.8774964387392261 1.157583690279018 1.590597372058687 1.7029386365926376 1.4560219778561003 0.9591663046625448 1.596871942267128 2.6324893162176366 1.4866068747318508 1.509966887054148 1.449137674618942 1.200000000000005 2.7676705006196087 1.5165750888103045 1.1045361017187256 0.6324555320336803 0.9899494936611686 0.38729833462073066 0.6633249580710783 1.8055470085267802 1.7233687939614042 1.3638181696985854 0.624499799839829 1.5652475842498583 0.556776436283017 0.0 0.574456264653789 0.7937253933193833 0.8124038404636027 0.6403124237432711 0.38729833462071234 2.2248595461286995 2.102379604162864 0.8124038404636027 0.9055385138137301 0.9055385138137457 1.9157244060668022 0.42426406871193656 0.8062257748298673 1.1789826122551539 0.5567764362829787 0.5916079783099568 0.3741657386773949 1.0344080432788567 1.2845232578665151 2.1633307652784017 0.43588989435404846 0.4690415759823569 0.6633249580710783 1.6062378404209006 0.9165151389911776 0.45825756949557717 0.7141428428542588 0.6782329983125327 0.7681145747868723 0.7810249675906651 0.6324555320336803 0.9643650760992769 0.9848857801796171 0.5916079783099448 0.3741657386774139 0.346410161513782 0.8366600265340602 0.624499799839829
113  4.853864439804637 4.9020403915104565 5.0695167422546294 4.945705207551294 4.9010203019371374 4.483302354291976 5.004997502496878 4.7968739820845805 5.117616632769592 4.860041152089146 4.69680742632695 4.793745925682752 4.980963762164906 5.441507144165117 4.909175083453429 4.69680742632695 4.827007354458866 4.815599651133801 4.41927595879687 4.771792116176059 4.491102314577121 4.719110085598765 5.390732788777421 4.469899327725401 4.553020975132881 4.69680742632695 4.63680924774785 4.734976240700686 4.810405388322275 4.823898838076934 4.778074926160116 4.583666654546334 4.875448697299562 4.85283422342037 4.860041152089146 5.037856687123997 4.815599651133802 4.860041152089146 5.197114584074512 4.760252094164759 4.936598018878992 5.163332257370233 5.200961449578337 4.577116996538323 4.402272140611025 4.90407993409569 4.727578661429125 5.029910535983715 4.727578661429124 4.873397172404481 1.1000000000000036 1.2489995996796748 0.8602325267042598 2.2516660498395376 1.1401754250991367 1.699999999999996 1.1090536506409499 3.165438358268881 1.2247448713915832 2.3874672772626666 3.074085229787878 1.691153452528772 2.177154105707723 1.2767145334803631 2.3874672772626604 1.3114877048603943 1.673320053068146 2.063976744055027 1.5362291495737215 2.291287847477917 1.1958260743101308 1.8493242008906876 1.1045361017187256 1.4071247279470303 1.4999999999999905 1.31909059582729 1.0099504938362058 0.6480740698407873 1.4177446878757742 2.5651510676761315 2.437211521390785 2.5495097567963922 2.1118712081942896 1.0677078252031247 1.822086715828856 1.4317821063276344 1.0099504938362058 1.6093476939431048 2.009975124224176 2.197726097583584 1.967231557290605 1.337908816025957 2.054263858417415 3.127299154222377 1.9646882704388444 1.9261360284258224 1.8841443681416727 1.5652475842498446 3.2233522922572373 1.962141687034857 0.8660254037844386 1.1357816691600513 0.5000000000000142 0.5999999999999759 0.4358898943540647 1.360147050873537 2.2405356502408136 0.9949874371066031 0.6633249580710568 1.019803902718553 0.5477225575051635 0.574456264653789 0.0 1.3114877048604052 1.1357816691600449 0.5291502622129057 0.42426406871193656 1.7029386365926376 1.7233687939614124 1.3747727084867418 0.3605551275463729 1.3601470508735474 1.5165750888103091 0.8888194417315544 0.3741657386773949 0.734846922834948 0.9899494936611614 0.9695359714832646 0.45825756949557717 0.7071067811865476 0.8944271909999222 1.6340134638368153 0.4690415759823266 0.8999999999999934 1.0723805294763502 1.0999999999999972 0.7141428428542687 0.5099019513592835 1.1045361017187127 0.173205080756891 0.3464101615137615 0.4690415759823569 1.1357816691600513 0.4898979485566304 0.5477225575051635 0.3741657386773949 0.8888194417315544 0.4358898943540647 0.754983443527061 1.0295630140986873
114  4.1904653679513935 4.134005321718878 4.291852746774987 4.130375285612677 4.230839160261238 3.9370039370059073 4.227292277569651 4.097560249709577 4.248529157249602 4.106093033529561 4.125530268947254 4.052159917870963 4.198809355043403 4.585847795119242 4.465422712353222 4.291852746774989 4.277849927241489 4.148493702538309 3.9331920878594278 4.146082488325576 3.876854394996027 4.075536774462968 4.654030511288039 3.760319135392634 3.8039453203220477 3.9420806688854064 3.926830783214374 4.091454509095759 4.154515615568199 4.036087214122114 3.9962482405376187 3.963584236521284 4.32087954009366 4.373785545725808 4.106093033529561 4.319722213291037 4.239103678845329 4.106093033529561 4.343961325794696 4.08166632639171 4.250882261366457 4.249705872175155 4.37149859887888 3.874274125562104 3.7709415269929614 4.112177038990419 4.10487515035476 4.230839160261238 4.134005321718878 4.162931659299731 1.6217274740226884 1.2165525060596514 1.4352700094407331 1.252996408614167 1.067707825203138 0.9110433579144289 1.1180339887499011 2.130727575266255 1.2727922061357986 1.3638181696985932 1.9974984355438201 1.0862780491200312 1.4764823060233423 0.877496438739218 1.618641405623868 1.4422205101855903 0.8717797887081377 1.3638181696985854 0.9165151389911699 1.424780684877501 0.7810249675906833 1.319090595827298 0.787400787401193 0.9899494936611614 1.2767145334803742 1.3341664064126337 1.3038404810405362 1.157583690279024 0.8660254037844386 1.8055470085267802 1.5165750888103091 1.6552945357246875 1.3784048752090243 0.5477225575051635 0.9165151389911738 1.1445523142259606 1.3038404810405253 1.1180339887499076 1.2489995996796805 1.2369316876852987 1.0246950765959655 0.964365076099299 1.288409872672514 2.102379604162866 1.0862780491200215 1.2369316876853016 1.1357816691600575 1.1789826122551659 2.273763400180415 1.1789826122551599 1.5000000000000047 0.264575131106473 1.7406895185529214 0.9591663046625523 1.2529964086141698 2.535744466621195 0.9899494936611686 2.1095023109729025 1.2961481396815802 2.2181073012818904 1.067707825203138 0.7937253933193833 1.3114877048604052 0.0 0.519615242270673 1.0770329614269125 1.0862780491200181 2.9359836511806403 2.7766886753829705 0.6557438524302053 1.5842979517754832 0.3316624790356034 2.641968962724585 0.6708203932499602 1.4628738838327746 1.9442222095223693 0.6480740698407873 0.6782329983125431 0.9746794344808906 1.816590212458502 2.0493901531919203 2.9137604568666973 0.9899494936611614 0.8426149773176406 0.9433981132056607 2.355843797877952 1.30000000000001 1.067707825203138 0.6480740698407873 1.4035668847618146 1.3711309200802175 1.3784048752090345 0.264575131106473 1.6124515496597083 1.5427248620541498 1.174734012447071 0.6082762530298373 0.9643650760992917 1.1445523142259606 0.5830951894845208
115  4.417012565071556 4.402272140611029 4.544227107000706 4.396589587396124 4.450842616853579 4.114608122288196 4.4609416046390935 4.335896677735762 4.5276925690687095 4.376071297408213 4.332435804486896 4.295346318982907 4.474371464239417 4.855924216871594 4.635730794599704 4.419275958796871 4.450842616853576 4.368065933568312 4.120679555607302 4.342810150121694 4.113392760240628 4.2731721238443 4.87134478352744 3.9887341350358247 4.054626986542659 4.2154477816716005 4.153311931459039 4.318564576337838 4.387482193696062 4.29651021178817 4.263801121065571 4.180908992073375 4.505552130427524 4.536518488885504 4.376071297408213 4.56618002273235 4.456455991031439 4.376071297408213 4.613025037868319 4.318564576337838 4.469899327725402 4.559605246071199 4.6260134024881525 4.076763422127904 3.9661064030103876 4.374928570845472 4.310452412450463 4.4866468548349125 4.342810150121694 4.406812907306141 1.6613247725836164 1.30000000000001 1.4662878298615296 1.6613247725836187 1.2449899597988892 1.256980508997653 1.1401754250991367 2.483948469674846 1.4525839046333997 1.6763054614240238 2.4083189157584584 1.2922847983320203 1.8894443627691242 1.1224972160321784 1.8734993995195228 1.5459624833740262 1.1180339887499011 1.7233687939614042 1.30000000000001 1.8055470085267802 0.787400787401193 1.5842979517754854 1.090871211463577 1.2999999999999992 1.4899664425751384 1.4730919862656289 1.4456832294800972 1.1618950038622349 1.1045361017187385 2.1377558326431934 1.9052558883257675 2.0420577856662177 1.699999999999996 0.8306623862918147 1.1704699910719676 1.1832159566199256 1.367479433117736 1.4832396974191289 1.5132745950421576 1.6124515496597125 1.4352700094407331 1.174734012447071 1.6401219466856696 2.467792535850615 1.438749456993816 1.516575088810307 1.4282856857085722 1.4212670403551932 2.5845695966640183 1.4899664425751384 1.148912529307609 0.5099019513592835 1.5684387141358056 0.9327379053088839 1.029563014098708 2.3706539182259405 1.3228756555323007 2.014944167960996 1.3228756555323007 1.9000000000000072 0.900000000000017 0.8124038404636027 1.1357816691600449 0.519615242270673 0.0 0.7549834435270892 1.0246950765959724 2.685144316419512 2.6267851073127457 1.1045361017187385 1.3190905958272954 0.4898979485566739 2.515949125081833 0.8124038404636027 1.228820572744447 1.813835714721715 0.7810249675906651 0.7280109889280624 0.8366600265340688 1.7691806012954159 1.9519221295943177 2.694438717061502 0.8062257748298585 1.0295630140987149 1.174734012447065 2.1587033144922962 0.9273618495495777 0.9848857801796244 0.7280109889280624 1.2165525060596338 1.0723805294763635 1.144552314225973 0.5099019513592835 1.3453624047073718 1.1958260743101428 0.9327379053088839 0.7745966692414888 0.8366600265340942 0.787400787401184 0.6403124237432933
116  4.626013402488151 4.680811895387381 4.827007354458869 4.701063709417263 4.662617290749907 4.2497058721751575 4.7423622805517525 4.5661800227323495 4.86929152957594 4.641120554348919 4.483302354291979 4.549725266430931 4.759201613716319 5.189412298131652 4.713809499757071 4.4698993277254 4.593473631142341 4.581484475582124 4.220189569201842 4.526588119102512 4.290687590584987 4.471017781221631 5.1283525619832355 4.230839160261238 4.309292285283049 4.483302354291981 4.3931765272977605 4.514421336118285 4.5934736311423405 4.581484475582125 4.546427168667724 4.369210454990694 4.640043103248074 4.629254799641082 4.641120554348919 4.814561246884289 4.616275555033516 4.641120554348919 4.944694126030447 4.536518488885501 4.69574275274956 4.941659640242335 4.94064773081425 4.316248370981449 4.149698784249287 4.670117771534248 4.48887513749269 4.7812132351527685 4.506661735697499 4.646504062195578 1.2369316876853043 1.1313708498984765 1.029563014098701 2.0760539492026715 1.140175425099143 1.5132745950421576 0.9327379053088763 2.929163703175363 1.2727922061357873 2.111871208194291 2.886173937932367 1.4628738838327795 2.1307275752662562 1.1618950038622227 2.1494185260204706 1.3114877048603997 1.400000000000008 1.9339079605813776 1.5231546211727793 2.128379665379283 0.8660254037844305 1.714642819948226 1.1401754250991367 1.3490737563232016 1.445683229480102 1.3038404810405253 1.174734012447071 0.761577310586399 1.2369316876852987 2.4041630560342617 2.2671568097509303 2.387467277262665 1.944222209522362 0.9695359714832573 1.5231546211727818 1.1532562594670728 1.0488088481701487 1.6217274740226928 1.7663521732655747 1.9974984355438201 1.7860571099491744 1.1958260743101428 1.9026297590440442 2.9086079144498 1.7606816861659094 1.7175564037317657 1.6703293088490085 1.4594519519326505 2.984962311319862 1.7578395831246996 0.7416198487095644 0.9000000000000091 0.964365076099299 0.6633249580710783 0.556776436283017 1.791647286716894 1.933907960581374 1.4662878298615198 1.0392304845413256 1.2165525060596456 0.3741657386774139 0.6403124237432711 0.5291502622129057 1.0770329614269125 0.7549834435270892 0.0 0.5830951894845208 2.004993765576345 2.147091055358392 1.3747727084867574 0.6403124237432822 1.0246950765959792 1.9748417658131585 0.8185352771872461 0.5477225575051765 1.174734012447077 0.8366600265340602 0.7348469228349577 0.538516480713443 1.1916375287812992 1.3999999999999977 1.9773719933285288 0.5099019513592695 0.9219544457292856 1.1618950038622287 1.5394804318340667 0.3872983346207857 0.5477225575051505 0.8366600265340602 0.556776436283017 0.447213595499977 0.5477225575051765 0.9000000000000091 0.7211102550927853 0.5477225575051765 0.3741657386773759 0.8660254037844468 0.38729833462076735 0.2999999999999583 0.7615773105863897
117  4.645427859734773 4.682947789587238 4.8456165758342875 4.709564735726647 4.688283267892417 4.291852746774985 4.778074926160115 4.579301256742124 4.877499359302878 4.632493928760188 4.50111097397076 4.5628938186199335 4.752893855326456 5.204805471869242 4.747630988187687 4.5343136195018525 4.649731175025067 4.611941023040082 4.239103678845328 4.5661800227323495 4.286023798347366 4.517742799230606 5.174939613174245 4.263801121065568 4.309292285283047 4.474371464239419 4.424929377967517 4.527692569068708 4.606517122512406 4.588027898781786 4.546427168667722 4.39658958739612 4.667976006793522 4.670117771534246 4.632493928760188 4.831148931672464 4.631414470763764 4.632493928760188 4.960846701924985 4.547526800360828 4.731807265728392 4.937610758251404 4.964876634922564 4.376071297408213 4.185689907291269 4.68508271004899 4.513313638558704 4.797916214358061 4.52658811910251 4.659399102888697 1.0440306508910566 1.0677078252031313 0.787400787401193 1.9974984355438112 0.9695359714832573 1.3892443989449728 0.900000000000017 2.8982753492378874 1.0392304845413118 2.121320343559641 2.808914381037628 1.4628738838327746 1.944222209522362 0.9848857801796027 2.163330765278387 1.1916375287812992 1.378404875209014 1.7832554500127027 1.3490737563231963 2.027313493271329 0.9433981132056531 1.6431676725154927 0.860232526704268 1.0954451150103335 1.3076696830621943 1.174734012447077 0.8831760866327772 0.5477225575051375 1.1618950038622164 2.3323807579381226 2.177154105707723 2.289104628451915 1.8708286933869707 0.734846922834948 1.5165750888103116 1.2041594578792307 0.8831760866327772 1.4106735979665865 1.7378147196982714 1.9364916731037047 1.6522711641858319 1.0630145812734562 1.8055470085267782 2.867054237366291 1.6852299546352707 1.6401219466856696 1.6093476939431004 1.337908816025957 2.9916550603303187 1.699999999999996 0.9327379053088839 0.8660254037844386 0.7810249675906651 0.24494897427829343 0.5 1.5842979517754785 1.9544820285692082 1.1357816691600575 0.616441400296894 1.3038404810405253 0.4898979485566304 0.38729833462071234 0.42426406871193656 1.0862780491200181 1.0246950765959724 0.5830951894845208 0.0 1.9183326093250932 1.9519221295943177 1.1090536506409434 0.6999999999999963 1.1180339887499011 1.7204650534085317 0.7000000000000065 0.5099019513592835 0.8831760866327854 0.7874007874011659 0.7211102550928049 0.38729833462073066 0.787400787401184 1.1045361017187256 1.8574175621006757 0.4690415759823569 0.5744562646538014 0.6999999999999862 1.4317821063276244 0.7549834435270799 0.14142135623729543 0.8602325267042514 0.519615242270673 0.6480740698407873 0.7615773105863897 0.8660254037844386 0.7348469228349384 0.8124038404636027 0.6164414002968824 0.741619848709574 0.36055512754643204 0.7141428428542687 0.7211102550927853
118  6.24019230472908 6.369458375717672 6.520736154760443 6.414047084329832 6.278534860936905 5.791372894228104 6.439720490828777 6.204030947698441 6.617401302626282 6.307138812488592 6.028266749240614 6.211280061307814 6.445928947793329 6.926037828369119 6.156297588648554 5.885575587824867 6.140032573203502 6.208864630510157 5.7105166141076955 6.116371473349214 5.8694122363316765 6.086871117413283 6.792643079096679 5.907622195096772 5.967411499134277 6.159545437773799 6.058052492344384 6.113918547053111 6.2048368229954285 6.274551776820398 6.2377880695002785 5.977457653551381 6.1473571557214735 6.090155991434047 6.307138812488592 6.473020933072905 6.17170964968379 6.307138812488592 6.685057965343308 6.161168720299746 6.336402764976357 6.727555276621666 6.664082832618456 5.995831885568508 5.748043145279967 6.383572667401854 6.063827174318215 6.485368146836386 6.0671245248470065 6.295236294214857 2.343074902771995 2.716615541441229 2.2045407685048697 3.897435053981016 2.709243436828814 3.263433774416143 2.563201123595261 4.7749345545253306 2.6907248094147436 3.99249295553543 4.712748667179272 3.258834147360063 3.765634076752547 2.8301943396169795 3.9547439866570406 2.723967694375245 3.221800738717404 3.6083237105337465 3.184336665618134 3.8923000912057133 2.714774392099649 3.414674215792775 2.716615541441227 2.925747767665554 3.0116440692751207 2.7892651361962706 2.4617067250182347 2.186321110907545 3.004995840263344 4.137632173115441 4.052159917870964 4.152107898405339 3.6959437225152674 2.6495282598983585 3.3555923471125033 2.8722813232690143 2.4454038521274946 3.2109188716004646 3.552463933666325 3.824918299781055 3.545419580247166 2.8722813232690143 3.6523964735499344 4.747630988187689 3.560898762952973 3.4481879299133325 3.445286635390446 3.103224129836584 4.83218377133983 3.5454195802471684 1.6703293088490085 2.733130073743292 1.284523257866504 2.034698994937584 1.7000000000000002 0.8185352771872374 3.823610858861033 1.1357816691600637 1.9131126469709019 0.8602325267042598 2.0976176963403046 2.2248595461286995 1.7029386365926376 2.9359836511806403 2.685144316419512 2.004993765576345 1.9183326093250932 0.0 1.220655561573374 2.971531591620727 1.4177446878757793 2.9478805945967346 1.019803902718553 2.5632011235952663 1.5033296378372973 1.1224972160321847 2.649528259898353 2.5690465157330276 1.977371993328518 1.435270009440738 1.2409673645990766 0.41231056256173365 1.9748417658131514 2.4515301344262563 2.4186773244895607 1.0049875621120703 1.8357559750685832 1.9442222095223656 2.7018512172212588 1.6822603841260717 1.6552945357246875 1.923538406167139 2.733130073743292 1.3490737563232016 1.5297058540778459 1.9748417658131514 2.574878637916743 2.090454496036685 2.0273134932713255 2.569046515733022
